window,seed,ticker,scenario,method,market_jump,asset_jump,n_paths,ks_pass,ad_pass,w1,w1_standardized,abs_acf_mae25,abs_acf_mae60,raw_acf_mae25,kurtosis,kurtosis_abs_error,variance_ratio_generator,variance_ratio_observed,beta_abs_error,beta_effective_abs_error,r2_abs_error,clipped,tracker,var99_rate,var95_rate
training,1234,ABT,market_and_assets,hybrid,false,true,45,0.4222222222222222,0.15555555555555556,0.3582398477604622,0.09801613986294454,0.06759559451734724,0.04231004330399791,0.032557578610623084,4.536225395766222,2.4850306630304075,0.9991311756558092,1.227122109565944,0.015752440508771698,0.015752440508771698,0.06463728597836481,0.0,0.0,0.0055274363300393675,0.038242146702016554
training,1234,ABT,market_and_assets,hybrid,true,false,45,0.9777777777777777,0.9111111111111111,0.15931709024996116,0.04358991970915249,0.09437008260805901,0.05542217106026606,0.032692934562959776,5.505755524050728,2.0562681757283423,1.0022907005936732,1.048324708207141,0.013868021980387302,0.013868021980387302,0.1044573483850706,0.0,0.0,0.007640395275970114,0.0475214911223588
training,1234,ABT,market_and_assets,hybrid,true,true,14,0.42857142857142855,0.21428571428571427,0.3407253353878331,0.09322408530765469,0.056373075926186865,0.037022795715924074,0.03293868196543565,6.103305548104897,3.6236856701666014,1.0012766826454442,1.2145250159064236,0.016090404667370804,0.016090404667370804,0.05626008880683695,0.0,0.0,0.005681231277760562,0.03883896291705402
training,1234,ACN,off,naive,false,false,250,0.0,0.0,0.8368723844959135,0.2175459391558361,0.17371149432207078,0.10778443439647487,0.04112253628833916,4.9636748734844645,2.005976943115026,1.596555032914899,1.610761625498419,0.02332501594554323,0.02332501594554323,0.20328205211545383,0.0,0.0,0.0038785249457700638,0.03166160520607378
training,1234,ACN,off,hybrid,false,false,250,0.768,0.644,0.20967116126147403,0.05450425959269401,0.17354204480006713,0.1077702574673293,0.04124217307121238,6.366226470566584,1.8818567202160514,1.0000082650557154,1.0107366596048073,0.014880153778026874,0.014880153778026874,0.05877967633884875,0.0,0.0,0.010717281272595797,0.0518452639190167
training,1234,ACN,market_only,naive,false,false,191,0.0,0.0,0.8309402834651551,0.21600388266811846,0.1731403626081316,0.10744357295095336,0.040716008664241514,4.879398634099665,2.0581888953393697,1.5935321833563019,1.6061432449019257,0.020419568073774586,0.020419568073774586,0.20420944799306692,0.0,0.0,0.0038405772412200495,0.03173161008960717
training,1234,ACN,market_only,naive,true,false,59,0.0,0.0,0.9854523484207146,0.25616947171657495,0.14432444732545596,0.08634732090362467,0.041274283132087516,5.375643503880969,2.5346814671758193,1.7405689160040276,1.7615282126855594,0.02151334479469759,0.02151334479469759,0.1518703429404842,0.0,0.0,0.003529541527262032,0.027562287829209404
training,1234,ACN,market_only,hybrid,false,false,191,0.7905759162303665,0.6701570680628273,0.20436361641482023,0.05312455720357469,0.17295075179976652,0.10735695212650859,0.04071450579767674,6.139719079880404,1.8240495494457611,1.0002001221727685,1.0096313029638218,0.012966680365244593,0.012966680365244593,0.0497373793168855,0.0,0.0,0.010936843420290514,0.05153452733832286
training,1234,ACN,market_only,hybrid,true,false,59,0.9322033898305084,0.7457627118644068,0.19537589133807415,0.05078818772966389,0.10473952431851041,0.060607010478687155,0.04202798609284135,9.18937943617671,3.6557497103896357,1.0006008998754095,1.014914736623003,0.012345987573914871,0.010717347207732545,0.16119381321445858,0.05084745762711865,0.0,0.010625390639361743,0.05293699523266788
training,1234,ACN,market_and_assets,naive,false,false,150,0.0,0.0,0.841142541172828,0.21865597129673583,0.17268739937628455,0.10719629646590367,0.04106847429683183,4.9518592838621425,1.985729804272607,1.583541123474962,1.6219107071862446,0.02242127443955304,0.02242127443955304,0.20820052763784686,0.0,0.0,0.0037695830320559195,0.03130151843817788
training,1234,ACN,market_and_assets,naive,false,true,41,0.0,0.0,1.0441110032686847,0.27141785652999695,0.1044127241006683,0.058676930261035716,0.041105689208037755,4.447388111863657,2.472227181183377,1.504110855497285,1.8093474443909352,0.018148840468048003,0.018148840468048003,0.24141232264471058,0.0,0.0,0.0033331569758213854,0.025809921873622202
training,1234,ACN,market_and_assets,naive,true,false,46,0.0,0.0,0.9921121782307566,0.2579007021377057,0.14541981013360533,0.08775280004181969,0.040788207795835196,5.371101651398473,2.6962492316896167,1.741825106733132,1.7665923922007516,0.014043449875340596,0.014043449875340596,0.15102190400019588,0.0,0.0,0.003316671382313182,0.02772800150900688
training,1234,ACN,market_and_assets,naive,true,true,13,0.0,0.0,1.1853507126350253,0.30813328147343755,0.08886259061329531,0.051290395277668065,0.04066915320086795,3.871703950595319,2.8374294736802286,1.6347519326437971,1.9359321629321284,0.01961273290035539,0.01961273290035539,0.19000393696815052,0.0,0.0,0.0032259858724066966,0.023722120251404414
training,1234,ACN,market_and_assets,hybrid,false,false,150,0.7266666666666667,0.5733333333333334,0.21510372433804426,0.05591646061451133,0.17276036255383745,0.10729393885021578,0.04097164564658051,6.031186138973361,1.6599444296945725,1.0002768669938156,1.0264112453234144,0.014528386597843536,0.014528386597843536,0.05429068035765958,0.0,0.0,0.010489274523981688,0.05088455049409495
training,1234,ACN,market_and_assets,hybrid,false,true,41,0.14634146341463414,0.024390243902439025,0.397083017077653,0.10322218712596644,0.12888050473195042,0.0743631864080805,0.04070577258569736,5.333472332496018,2.341163757284776,1.0027776889415994,1.2083263579882129,0.012865222854105372,0.012865222854105372,0.08276685997479931,0.0,0.0,0.008712061090242142,0.042299349240780895
training,1234,ACN,market_and_assets,hybrid,true,false,46,0.9347826086956522,0.8043478260869565,0.19205233313226894,0.049924224950372895,0.1077688054781944,0.06189111058586315,0.0416025916391767,9.298134519046057,3.9080006328345966,1.0030453030850368,1.0190161860488665,0.007549132919888737,0.006865998297208778,0.15933982142007655,0.043478260869565216,0.0,0.010342984689867649,0.05264233393064855
training,1234,ACN,market_and_assets,hybrid,true,true,13,0.23076923076923078,0.07692307692307693,0.3576372670138347,0.09296821901527462,0.08592229343407884,0.05038687722217616,0.04128454807333247,5.652770346895583,1.457719394285384,0.9987782969685927,1.1872456771051536,0.01167621420596309,0.01167621420596309,0.10229890643059167,0.0,0.0,0.00876022025696646,0.04410701373825018
training,1234,ADBE,off,naive,false,false,250,0.0,0.0,0.9893823998442781,0.19052026996647395,0.10287771723640898,0.06969736959840345,0.030878227185994856,6.625681660264709,3.814213174665519,1.464673450413145,1.518524049875468,0.03029315193421505,0.03029315193421505,0.1450665791005502,0.0,0.0,0.005070137382501813,0.03270426608821403
training,1234,ADBE,off,hybrid,false,false,250,0.6,0.548,0.31071258588870576,0.059832321410624084,0.10238286649096426,0.06948961407426482,0.030843430826736667,6.3557648406894085,4.0547230788167585,0.99897533837107,1.0383153854463032,0.022127443620553557,0.022127443620553557,0.05077687266985135,0.0,0.0,0.00818799710773682,0.05229211858279108
training,1234,ADBE,market_only,naive,false,false,191,0.0,0.0,0.9768865089634122,0.1881140006569846,0.1033036158096926,0.06982135023970545,0.030249635082559755,6.665836945831789,3.8659485370896096,1.4646804755784701,1.5145889000511068,0.030364129281873233,0.030364129281873233,0.14476874223676556,0.0,0.0,0.004993318266307783,0.032838922896957445
training,1234,ADBE,market_only,naive,true,false,59,0.0,0.0,1.182932160066287,0.22779114983582205,0.08186699037370213,0.054593452212697825,0.03110164256102203,6.472661295516166,4.5859060675807735,1.577714417852867,1.6488207810867965,0.030261097465787035,0.030261097465787035,0.09670986651959432,0.0,0.0,0.004460948319178401,0.029363824650416072
training,1234,ADBE,market_only,hybrid,false,false,191,0.6073298429319371,0.6073298429319371,0.30449374790518013,0.0586347918288511,0.10265894393113863,0.06957923356375219,0.030036566927264398,6.342099051105219,4.062931884952647,1.000368732585889,1.0369350782441302,0.022319920750164604,0.022319920750164604,0.04710003429108543,0.0,0.0,0.00805972296358551,0.05250555549246084
training,1234,ADBE,market_only,hybrid,true,false,59,0.6610169491525424,0.6610169491525424,0.3100143900111962,0.05969787342863701,0.0600709119309935,0.040772653481591675,0.031151284848392167,7.3853297004314,5.272851735641719,1.001572776496071,1.0501669385353303,0.019593920675246648,0.019593920675246648,0.11681596297862586,0.0,0.0,0.008247852249469953,0.05147248060590461
training,1234,ADBE,market_and_assets,naive,false,false,141,0.0,0.0,0.9808184357815475,0.18887115154121056,0.10262292290500445,0.0695905836241101,0.030527465796362015,7.099142560435303,4.064251938016643,1.4609301905308183,1.5171295997188075,0.028358192300500153,0.028358192300500153,0.14655936886065646,0.0,0.0,0.005079409034732801,0.0328789813490049
training,1234,ADBE,market_and_assets,naive,false,true,50,0.0,0.0,1.2512375644097196,0.24094436953907133,0.043964879318736536,0.03181972686416637,0.03182164238179169,6.096574615232604,4.177016941005738,1.3969765805973102,1.7088850910480136,0.036995476617882224,0.036995476617882224,0.17759262804273473,0.0,0.0,0.004323933477946494,0.027924801156905286
training,1234,ADBE,market_and_assets,naive,true,false,40,0.0,0.0,1.1666713126539523,0.22465988224973077,0.0794359742302306,0.05280031280329278,0.03160859454037446,6.716256673536622,4.672106734259615,1.5969811616985756,1.6394119309997581,0.02694765202675779,0.02694765202675779,0.08940713276701583,0.0,0.0,0.004654736080983371,0.03002530730296457
training,1234,ADBE,market_and_assets,naive,true,true,19,0.0,0.0,1.4357044587002192,0.2764662087244406,0.03374356139652063,0.026571617530796825,0.030600778565614297,5.8023853274075305,4.729276571036832,1.466205038196799,1.8277536456470351,0.025893408852822174,0.025893408852822174,0.14365650385445525,0.0,0.0,0.0040149179891159565,0.025021882254443045
training,1234,ADBE,market_and_assets,hybrid,false,false,141,0.6595744680851063,0.6028368794326241,0.3048412131258917,0.058701701415745274,0.10202476637684026,0.06937211452039252,0.030439980583246543,6.551021920699517,4.1720842498067885,0.9997207640883687,1.0404287929157106,0.020887857338190468,0.020887857338190468,0.043487873398328894,0.0,0.0,0.008087055070947629,0.05224278600842038
training,1234,ADBE,market_and_assets,hybrid,false,true,50,0.08,0.02,0.5779137391344115,0.11128587047288505,0.052828473242617836,0.03636984898692194,0.03127834290162958,5.746415503661866,4.381476725810571,1.0019424910584411,1.2281367854955612,0.028919883383374208,0.028919883383374208,0.07138909843167655,0.0,0.0,0.006724511930585683,0.04112798264642082
training,1234,ADBE,market_and_assets,hybrid,true,false,40,0.625,0.675,0.29321565708734637,0.05646302800158039,0.056401388239330406,0.0385873882720093,0.031686154574196976,8.26776003460534,5.568660797047739,1.0022785783052781,1.0324807164160217,0.0174439704736849,0.0174439704736849,0.13372924865661118,0.0,0.0,0.008496023138105565,0.05332610267534345
training,1234,ADBE,market_and_assets,hybrid,true,true,19,0.05263157894736842,0.05263157894736842,0.6230191390362332,0.11997158488178637,0.03582729329791717,0.0270448342862598,0.029795342598129087,5.416531985052968,4.865972590711834,0.9995650911993601,1.2484983180600573,0.018875987432441156,0.018875987432441156,0.041855907640877016,0.0,0.0,0.006869125090383224,0.03971153480229859
training,1234,ADI,off,naive,false,false,250,0.0,0.0,0.9445258549035918,0.19456495047051808,0.12861199256913045,0.08622306856604607,0.03502760152263663,5.241150902013302,2.969034976592084,1.5271759661020792,1.5547670690196724,0.028665814519539833,0.028665814519539833,0.16865873815883856,0.0,0.0,0.003521330441070144,0.028446854663774425
training,1234,ADI,off,hybrid,false,false,250,0.856,0.904,0.22772506471843462,0.0469095850662132,0.12706788671547362,0.08563447038847163,0.03540987585964299,5.888877177328771,2.494935980627177,1.0005500077063014,1.0201189199956877,0.019674239777458743,0.019674239777458743,0.05182331812752936,0.0,0.0,0.006992046276211133,0.052008676789587864
training,1234,ADI,market_only,naive,false,false,191,0.0,0.0,0.9346228393892262,0.19252500660550043,0.12811348324119506,0.08606226979860741,0.03478062431612495,5.2190492812199505,2.913975899860235,1.5196554750694253,1.548198726765165,0.026886354137215976,0.026886354137215976,0.17177413188591775,0.0,0.0,0.0035150083474350113,0.028634919913837834
training,1234,ADI,market_only,naive,true,false,59,0.0,0.0,1.1077904701895944,0.2281961863141909,0.10315866107901289,0.06758450350265369,0.03570491340734472,5.501609027416928,3.3702208855019977,1.6500344458426268,1.6754149826770164,0.02510641320009976,0.02510641320009976,0.12088560576034012,0.0,0.0,0.002984178339889947,0.0265205828645661
training,1234,ADI,market_only,hybrid,false,false,191,0.8952879581151832,0.9267015706806283,0.21867500463049336,0.045045343358456856,0.12668308020000685,0.08549249618962602,0.03506524386442665,5.734754002084598,2.470971493674527,0.9978806006898536,1.01768490014699,0.01862110637603391,0.01862110637603391,0.04232295737589991,0.0,0.0,0.007009195428407021,0.05228409293099076
training,1234,ADI,market_only,hybrid,true,false,59,0.8983050847457628,0.8305084745762712,0.24009695499786476,0.049458097853816774,0.07204266191610478,0.04814679361867885,0.03637777470026985,8.06584151348405,3.59176779114487,0.9955247582754633,1.0138647908713554,0.01515795541230153,0.014770744311848452,0.14481899223265524,0.01694915254237288,0.0,0.006734316212605854,0.053445592362464316
training,1234,ADI,market_and_assets,naive,false,false,150,0.0,0.0,0.9444049538723537,0.19454004580217835,0.1283523403797843,0.08627311624669473,0.035220363769389286,5.246242810934749,2.8945948978819676,1.5198252653680124,1.5556310819769381,0.025582248799787037,0.025582248799787037,0.17186374901652457,0.0,0.0,0.003439382983851529,0.0287177633164618
training,1234,ADI,market_and_assets,naive,false,true,41,0.0,0.0,1.1708518366319238,0.24118633536596812,0.05688422178580985,0.038194474521991706,0.03690450737816796,5.1176029235415506,2.7091443190375237,1.4332662258136366,1.7388449732300582,0.028965920189470383,0.028965920189470383,0.21119904674808967,0.0,0.0,0.0027952665643793105,0.02493695218947851
training,1234,ADI,market_and_assets,naive,true,false,36,0.0,0.0,1.1125891433692334,0.2291846755171846,0.10235113352657615,0.06706454739086559,0.03508095701257128,5.650647766590172,3.12982873548733,1.6508641225095504,1.6986560421247963,0.02801978730880223,0.02801978730880223,0.11961646509880411,0.0,0.0,0.0027416244878283934,0.02613079456897244
training,1234,ADI,market_and_assets,naive,true,true,23,0.0,0.0,1.356935361666319,0.279518088428876,0.04628637593266558,0.033003427558527955,0.03679164425925547,4.902403281881999,2.8692239852478365,1.5453977736971387,1.8968153295284091,0.034037962656686564,0.034037962656686564,0.161405195329222,0.0,0.0,0.0024206985444371098,0.022870885598415536
training,1234,ADI,market_and_assets,hybrid,false,false,150,0.8066666666666666,0.92,0.2281754681115412,0.0470023646480707,0.12672320942901755,0.08553140853820591,0.03543089846923267,5.778272454645076,2.4839774882047387,0.9985560503673079,1.0237834101164465,0.017720794904428086,0.017720794904428086,0.04563504734564538,0.0,0.0,0.006946252108941907,0.05203422511448543
training,1234,ADI,market_and_assets,hybrid,false,true,41,0.36585365853658536,0.14634146341463414,0.43719045745499774,0.09005782029079248,0.07468367655347155,0.04867171809402526,0.03653665807691809,5.26321774094366,2.5995433469330442,0.9984063178965225,1.2123103602227077,0.021860370395029645,0.021860370395029645,0.08128735537852906,0.0,0.0,0.005079096344108778,0.03921309278168705
training,1234,ADI,market_and_assets,hybrid,true,false,36,0.9444444444444444,0.9444444444444444,0.22077720179390115,0.04547837955842349,0.07125832878447518,0.04789665224480889,0.035846907220819575,8.70857958302685,3.9426191932273422,1.0024250926273464,1.0333399566301045,0.01672968152262217,0.01672968152262217,0.13605861713789155,0.0,0.0,0.006397123804932915,0.051910098818992514
