window,seed,rep,scenario,method,n_assets,ks_pass,ad_pass,w1,w1_standardized,abs_acf_mae25,abs_acf_mae60,raw_acf_mae25,kurtosis,kurtosis_abs_error,variance_ratio_generator,variance_ratio_observed,beta_abs_error,beta_effective_abs_error,r2_abs_error,clipped,tracker,var99_rate,var95_rate
training,1234,14,market_only,naive,423,0.06146572104018916,0.03309692671394799,0.7705810836512857,0.15849161539103082,0.13365836021304142,0.09308567423901139,0.03130194893275394,13.045635000489767,25.162724412862797,1.369580710113874,1.4395388606800128,0.024818559959483844,0.024818559959483844,0.07159947044008637,0.0,0.0,0.005381968482536171,0.03181574984316482
training,1234,14,market_only,hybrid,423,0.8486997635933817,0.7801418439716322,0.2797920501659174,0.0552089232811226,0.13176256443112108,0.09167741996437954,0.031434519891235864,11.982077036569226,25.760988990887117,1.000160441379569,1.0557191482996817,0.019685571495211433,0.019685571495211433,0.04442064557236956,0.0,0.004728132387706856,0.0072793751890996485,0.04560613597397647
training,1234,14,market_and_assets,naive,423,0.056737588652482296,0.026004728132387706,0.8265943879206491,0.16904185192114785,0.11962702928865558,0.08403235641010064,0.03158094015234936,13.957941166009665,24.72765357696263,1.3576579175808745,1.4842669937704214,0.026063112238506016,0.026063112238506016,0.07711782240670055,0.0,0.0,0.005161459054476083,0.030802944911958625
training,1234,14,market_and_assets,hybrid,423,0.7399527186761239,0.6241134751773058,0.34471393115446314,0.06738954781854621,0.11984324634662724,0.08397041955491215,0.03157226925285989,12.992548909949672,25.27113364780131,0.9998873693299578,1.100871216393667,0.021005712847356944,0.021005712847356944,0.04475786933740031,0.0,0.004728132387706856,0.006991345432292487,0.04402752778162389
training,1234,15,off,naive,423,0.05200945626477543,0.04018912529550828,0.7095255837005315,0.1457447804790512,0.13623016287439987,0.09561979506807579,0.031687617341146904,13.392737520165683,24.511049663061744,1.3139615114684637,1.3825984589367184,0.026830944115273828,0.026830944115273828,0.09881060336190885,0.0,0.0,0.0059452076805656,0.03232087027720942
training,1234,15,off,hybrid,423,0.5177304964539013,0.49881796690307395,0.3273077289993691,0.06517657684006335,0.1363499877832597,0.0960537771171904,0.03169921188760148,12.292202268552158,25.248078376925566,1.0011493483025298,1.0568087282744658,0.022517651842312823,0.022517651842312823,0.028112172602407687,0.0,0.004728132387706856,0.0077092831050462485,0.04354804797874908
training,1234,15,market_only,naive,423,0.08037825059101661,0.030732860520094562,0.7230514433577387,0.14844137046647646,0.13470813262969464,0.09447646250859114,0.03127572319189348,13.237676576635552,24.64138095630726,1.3278739912560784,1.3972095947646592,0.027186863472010107,0.027186863472010107,0.09132720031384274,0.0,0.0,0.0060229842617805845,0.03335846115187974
training,1234,15,market_only,hybrid,423,0.7304964539007102,0.6453900709219866,0.29573178250461357,0.058398699658282864,0.13376628967648668,0.09415056685101902,0.03112768083658325,12.231649986648106,25.260506703861463,0.9996962690551934,1.0554200083285528,0.02238442932415092,0.02238442932415092,0.02528335633607378,0.0,0.004728132387706856,0.008147737898049429,0.04576510788722905
training,1234,15,market_and_assets,naive,423,0.05910165484633573,0.030732860520094562,0.7910243797452978,0.1623602574827807,0.11783878022732802,0.08345052006281078,0.03149651192569698,12.418415990868501,25.539434371708317,1.3135851739716589,1.4501622772604597,0.02976081666863629,0.02976081666863629,0.09962429517656042,0.0,0.0,0.005746920132852662,0.032091813972092736
training,1234,15,market_and_assets,hybrid,423,0.6501182033096935,0.5342789598108754,0.36284581401740623,0.07204312543818607,0.11882003494441788,0.08424744737542493,0.03133718227670304,11.508860058808997,26.144545544656786,0.9992605646352191,1.1081752373618299,0.024714257881983465,0.024714257881983465,0.035457241404514304,0.0,0.004728132387706856,0.007632361211536919,0.043590782364032014
training,1234,16,off,naive,423,0.09692671394799063,0.04018912529550828,0.659423786929229,0.1349960777126659,0.1371477715114161,0.095384212694901,0.031952415303903,14.501425433972898,23.919518179363205,1.287111733345943,1.3570579011597736,0.028244598755300384,0.028244598755300384,0.11421497595597324,0.0,0.0,0.006733229745183409,0.03657892442680375
training,1234,16,off,hybrid,423,0.751773049645391,0.6784869976359347,0.28687202118948335,0.056426656197812654,0.13744579410810798,0.09547249867569642,0.03214178794181738,13.54598924885547,24.549027917573536,0.9987025034786524,1.0582500789848568,0.024044064417458298,0.024044064417458298,0.04399332064116459,0.0,0.004728132387706856,0.009029775610289753,0.04861891013642524
training,1234,16,market_only,naive,423,0.07565011820330975,0.03309692671394799,0.7018677840718743,0.14385662618299327,0.13697801473114712,0.09538012948548073,0.031907637739101796,14.176444541780752,24.082556463929862,1.3169342839756115,1.3878775688772667,0.028723713827369726,0.028723713827369726,0.09731865641230805,0.0,0.0,0.00621956243408221,0.03470972241452697
training,1234,16,market_only,hybrid,423,0.7683215130023651,0.6572104018912538,0.2926285814685024,0.057408752412861065,0.13728707690936484,0.09550403090280336,0.03204310395931081,13.230060660713221,24.68710717939291,1.0006154977213555,1.0602349566880154,0.023862250065665478,0.023862250065665478,0.026087398762806125,0.0,0.004728132387706856,0.00846226297373202,0.04698560193091048
training,1234,16,market_and_assets,naive,423,0.06619385342789602,0.035460992907801414,0.7770710191859573,0.15813638970818902,0.11959721234126211,0.08413991081442482,0.03224170812616986,12.599223848362382,25.830752552907832,1.3032866057693753,1.4441941512384677,0.028559729357831787,0.028559729357831787,0.1055252654608508,0.0,0.0,0.005835807654241211,0.0329747063720387
training,1234,16,market_and_assets,hybrid,423,0.6170212765957455,0.5531914893617028,0.3687543702939349,0.07198678765285983,0.1212792729706204,0.08509729573875326,0.03232240001245145,11.810490555571882,26.33574960153229,1.0004377588536832,1.1169321003872,0.023985746318954188,0.023985746318954188,0.03738154732934867,0.0,0.004728132387706856,0.007893040961762975,0.04436940286388755
training,1234,17,off,naive,423,0.07801418439716318,0.030732860520094562,0.6888170808104496,0.1414263073734787,0.13604029210574908,0.09460085374802228,0.03161062950301941,14.08446136583112,25.435763195659515,1.304168805570785,1.37158560766163,0.02798800100639705,0.02798800100639705,0.10470397079411065,0.0,0.0,0.006125546786459691,0.03501484592544735
training,1234,17,off,hybrid,423,0.7257683215130033,0.6288416075650126,0.2995653846502272,0.05941891336121781,0.1361178206846686,0.09437188053653138,0.031493886341840804,12.972082886959642,26.094708050225254,1.0011264601454053,1.0579075336918702,0.023477801196961596,0.023477801196961596,0.03281816166957059,0.0,0.004728132387706856,0.008207566037445574,0.047100130083468805
training,1234,17,market_only,naive,423,0.07092198581560288,0.03309692671394799,0.7139958273449044,0.14650272980652793,0.13588990582318422,0.09576434152479249,0.03113281812442312,14.080402108789425,25.29151914709142,1.3378931391053768,1.40670097063391,0.025815477832451302,0.025815477832451302,0.0866369325538482,0.0,0.0,0.00570845918609799,0.03472083335470054
training,1234,17,market_only,hybrid,423,0.7565011820330979,0.7163120567375896,0.280224502851007,0.05512413778303312,0.13584612897848095,0.09624269602248109,0.031119314923758922,13.341564731239453,25.66844913060894,1.0025645247884425,1.0594997609574663,0.02104054242345661,0.02104054242345661,0.025190576386128462,0.0,0.004728132387706856,0.007810136254314032,0.04808045688185991
training,1234,17,market_and_assets,naive,423,0.05200945626477543,0.028368794326241134,0.7791536331532662,0.16032965814818828,0.11960650752098428,0.08489035656400984,0.03159210915025616,17.429222024429436,24.694580783668396,1.321665875416645,1.4680356628197433,0.028173495355144205,0.028173495355144205,0.09593589848834945,0.0,0.0,0.005507607575268072,0.03321914705585725
training,1234,17,market_and_assets,hybrid,423,0.6572104018912538,0.5862884160756509,0.34801054607468945,0.0693183070382045,0.12127583952727239,0.08627467732118083,0.03150692368750136,16.843785849376555,25.025485447834818,1.0008771620197852,1.1201923545235482,0.02337111200451232,0.02337111200451232,0.03478294229771532,0.0,0.004728132387706856,0.007561422131967204,0.045730065691297055
training,1234,18,off,naive,423,0.06146572104018916,0.03309692671394799,0.7149616011741668,0.14728506160080423,0.13575579441694213,0.09530311836285445,0.031120797712540827,14.657505198128948,24.2411478344464,1.3324110462638878,1.3922763292094396,0.028230073799365017,0.028230073799365017,0.08931283976031726,0.0,0.0,0.005945207680565605,0.03459433957426294
training,1234,18,off,hybrid,423,0.6973995271867621,0.631205673758866,0.29244849428669945,0.058008873699288074,0.13527773466858162,0.09541702489052599,0.031095742565179902,13.85395223412519,24.712514632492635,0.999805869096046,1.0496098299693348,0.02335383993783897,0.02335383993783897,0.02651651047815017,0.0,0.004728132387706856,0.008321239502298253,0.04759584895275121
training,1234,18,market_only,naive,423,0.08274231678487004,0.037825059101654845,0.7079060848629399,0.1457037186344673,0.13529698687383454,0.09428698869706446,0.032455829517322995,14.551872519640806,24.388080836131888,1.3240685538670105,1.3837314918169998,0.025860172323691824,0.025860172323691824,0.0937167409738187,0.0,0.0,0.005887088916580769,0.034194345728014455
training,1234,18,market_only,hybrid,423,0.7304964539007102,0.6524822695035469,0.29285138300767305,0.05803085428509539,0.1349787184105608,0.09393446499306679,0.032941243881451865,13.504011325633815,25.07990009188005,1.0002500019035014,1.0501407268924312,0.021417588864376884,0.021417588864376884,0.025962423905073105,0.0,0.004728132387706856,0.00810585820047213,0.04674970812414856
training,1234,18,market_and_assets,naive,423,0.049645390070922,0.018912529550827423,0.7816241006718211,0.16108435208065888,0.12154102838897018,0.08533305479008317,0.03281418700187523,13.002076240779813,24.47845787142632,1.3050034620403497,1.4471213403928889,0.027911235878409813,0.027911235878409813,0.10420796661511314,0.0,0.0,0.0053759856685965555,0.03255334533314874
training,1234,18,market_and_assets,hybrid,423,0.614657210401892,0.47754137115839307,0.3656410470630024,0.07346378741824293,0.12244068578356222,0.08572061012150028,0.033131572444389835,11.996835324079258,25.20825376377441,0.9992872886854756,1.1135930330154038,0.023368363684145594,0.023368363684145594,0.03556894656663174,0.0,0.004728132387706856,0.0073075798833864055,0.04401812621686165
training,1234,19,off,naive,423,0.11583924349881808,0.05200945626477543,0.6354973399629199,0.13032294569403208,0.1351353203229968,0.09505507808489219,0.031133081101045897,14.789877807321306,25.529644146195878,1.2681553194078408,1.3295239369946865,0.030158670687235198,0.030158670687235198,0.12497711487808412,0.0,0.0,0.007168265787363957,0.035977224282019625
training,1234,19,off,hybrid,423,0.7092198581560293,0.6335697399527195,0.2969403157161386,0.058979495674540784,0.13477241766654033,0.09497360538775791,0.030925293589775846,13.77790299751493,26.065628652255707,0.9990736057541348,1.0509260303397019,0.025731740106029802,0.025731740106029802,0.06247982307483187,0.0,0.004728132387706856,0.0092784897326366,0.046632615908473264
training,1234,19,market_only,naive,423,0.04255319148936171,0.02127659574468085,0.8872122445034237,0.18245698317820477,0.11814525375377714,0.08112976444694199,0.0321388587339294,12.874064983464661,26.36798903534732,1.4580991821182148,1.5263577477957688,0.02314461336981395,0.02314461336981395,0.040882444783305744,0.0,0.0,0.004735824577057787,0.030871319928411318
training,1234,19,market_only,hybrid,423,0.751773049645391,0.7281323877068567,0.29687778760738665,0.05833431159989218,0.10082087532395576,0.06845539320406806,0.03256077697879192,11.80810429996601,26.783689525656186,1.002248646067359,1.0543618223848539,0.017261632562638327,0.017061550080368002,0.12552755842306929,0.0070921985815602835,0.004728132387706856,0.006584514084398703,0.048487288229753754
training,1234,19,market_and_assets,naive,423,0.028368794326241134,0.014184397163120567,0.9581120877415786,0.19679842597865913,0.10568621963030188,0.07351453512460297,0.03252515455041791,12.719581527822497,25.275271116333215,1.436269726236189,1.58811070917781,0.024610812192289427,0.024610812192289427,0.04821481593116463,0.0,0.0,0.0044554870096015645,0.029446555523077407
training,1234,19,market_and_assets,hybrid,423,0.6761229314420812,0.6099290780141852,0.3603789683668425,0.07075229678465485,0.09270215170465677,0.06370233396247314,0.032870452089180754,11.825612787192405,25.891660480229895,1.0005656339694686,1.11524481261992,0.01881910567315723,0.01866616007845304,0.10688299075555141,0.0070921985815602835,0.004728132387706856,0.006269134321010441,0.04552921408046713
training,1234,20,off,naive,423,0.049645390070922,0.02127659574468085,0.7565702544850401,0.1557213222141005,0.1356924716555268,0.09431003106770722,0.032296929225161995,13.161818644986331,23.92444958436607,1.367096948324024,1.4351602234054377,0.027063443123748254,0.027063443123748254,0.07184230566987049,0.0,0.0,0.0056751263655772785,0.033325983019064656
training,1234,20,off,hybrid,423,0.7446808510638308,0.7304964539007102,0.2717800587881882,0.05349338927400023,0.13554060041054167,0.09394908223367326,0.03272304402249429,12.609706010098297,24.41267068772609,1.0002041051456063,1.0543825370042386,0.021713582886128954,0.021713582886128954,0.04146639195294177,0.0,0.004728132387706856,0.008116114452940044,0.04775140211518114
training,1234,20,market_only,naive,423,0.09692671394799063,0.030732860520094562,0.7075967870069627,0.14532839834156983,0.1369559735295453,0.09512566894061733,0.031371339978914205,13.241915286876834,23.876635933290963,1.3284081458291555,1.3951814944170093,0.026725376470974282,0.026725376470974282,0.09128846099752194,0.0,0.0,0.005686237305750852,0.03327299238131377
training,1234,20,market_only,hybrid,423,0.8486997635933817,0.7754137115839254,0.2787834438948783,0.05499355802639154,0.13755282855161757,0.09520929608757221,0.031354648665046746,12.307928300647193,24.642167928202028,1.0003772084995488,1.0547526173895125,0.022124792133511238,0.022124792133511238,0.023485989394904348,0.0,0.004728132387706856,0.0075084314942163236,0.04595313918247413
training,1234,20,market_and_assets,naive,423,0.06855791962174945,0.028368794326241134,0.7738459967573601,0.15903444759307822,0.12281030109088409,0.08627148002950669,0.03176212982745857,13.537207670052949,24.371395408405622,1.315070789306252,1.4481489136847443,0.028020327555303814,0.028020327555303814,0.09858376651217056,0.0,0.0,0.005328123157079636,0.03171318731848568
training,1234,20,market_and_assets,hybrid,423,0.735224586288417,0.5910165484633577,0.34363934107610283,0.06846614739934394,0.12492652995447419,0.08725989456882309,0.03167758996304603,12.681123403864095,24.91479626918836,1.0005207769928244,1.1067496146910818,0.023333951239023924,0.023333951239023924,0.03266932365329961,0.0,0.004728132387706856,0.007047754820866001,0.043631807373903736
training,1234,21,off,naive,423,0.06619385342789602,0.037825059101654845,0.7301243335073104,0.149992200811527,0.13665417124691417,0.09523707210019267,0.030942202785314774,14.416114300458908,23.52448637616053,1.342799648768681,1.4102559793980676,0.0266786962029424,0.0266786962029424,0.08372983008062512,0.0,0.0,0.005625554478649043,0.03369349873249814
