window,seed,ticker,scenario,method,n_paths,median_variance_ratio_generator,median_variance_ratio_observed,ks_pass,ad_pass,w1,w1_standardized,abs_acf_mae25,abs_acf_mae60,raw_acf_mae25,kurtosis,kurtosis_abs_error,variance_ratio_generator,variance_ratio_observed,beta_abs_error,beta_effective_abs_error,r2_abs_error,clipped,tracker,var99_rate,var95_rate
training,1234,AEE,market_and_assets,hybrid,250,0.9994173108163387,1.0957607261684323,0.828,0.724,0.22151768729445492,0.06405853829610364,0.15627658463812913,0.08430203452286149,0.03833663320325667,10.809377916431945,8.653728338073176,0.9997969097760766,1.1260339387235117,0.016914741782920767,0.016914741782920767,0.03732705525670562,0.0,0.0,0.008146059291395526,0.044812725958062176
training,1234,AEP,off,naive,250,1.1743685100983428,1.2062976406392423,0.388,0.128,0.278313507159765,0.08478487465431325,0.16168409432283845,0.09223525550066225,0.030673756680348913,8.444338630560951,3.1813126672790673,1.1779677766794683,1.2148888817659316,0.0186721665777908,0.0186721665777908,0.028309474910592193,0.0,0.0,0.008227042660882155,0.03983224873463477
training,1234,AEP,off,hybrid,250,0.9970817487400948,1.0250994028847664,0.992,0.988,0.12831005929704367,0.03908812190039502,0.16171809934187567,0.0922459998347692,0.030694716039518375,8.066705438052923,3.2889067326338344,0.9985920440957273,1.0309814191314337,0.01691636868110805,0.01691636868110805,0.021579345051038853,0.0,0.0,0.010031814895155455,0.047357917570498884
training,1234,AEP,market_only,naive,250,1.1855581796924808,1.217804701667751,0.304,0.088,0.28950611311719804,0.08819456792734338,0.15983992813420667,0.09089245632954389,0.030483707131204938,8.455124175955175,3.171776985614895,1.1895061903860178,1.2267973400866723,0.017751544430535424,0.017751544430535424,0.024724862360033264,0.0,0.0,0.008169197396963136,0.03932899493853938
training,1234,AEP,market_only,hybrid,250,1.0006621894375076,1.0283365130336262,0.98,0.984,0.12909401738899406,0.03932694533817413,0.15916633894871351,0.09039044181284862,0.030475732617795778,8.063979960646984,3.2785269214952897,1.0005117070755098,1.0330154906379236,0.016033470875267627,0.016033470875267627,0.02525531856830518,0.0,0.0,0.00993926247288503,0.047211858279103375
training,1234,AEP,market_and_assets,naive,250,1.1756779974249,1.2520423654400452,0.252,0.088,0.3283429655708122,0.1000257496074964,0.13742835651900745,0.07979232330722688,0.03116159558650987,8.42317866361579,3.1020454744306822,1.1807592992015798,1.2736189189773193,0.01804204968079664,0.01804204968079664,0.03050336556241492,0.0,0.0,0.007624005784526404,0.037806218365871266
training,1234,AEP,market_and_assets,hybrid,250,0.9979582336741191,1.0504378230079876,0.884,0.808,0.16758363110653898,0.05105234489868369,0.13741426433718737,0.07948370705004502,0.031140907591135154,8.046729337231328,3.2774453382631528,0.9988575196068472,1.0799838907106447,0.016341398940112634,0.016341398940112634,0.02738745094554512,0.0,0.0,0.009385394070860444,0.04527404193781634
training,1234,AES,off,naive,250,1.2870243488344073,1.3503169365516423,0.004,0.0,0.7232939268238787,0.1383903549000173,0.14862326191493044,0.10496220674995482,0.030792689611861365,6.677345790653456,3.5344922324668873,1.2902800782261277,1.3592889347430286,0.02790809943811985,0.02790809943811985,0.06582128952117623,0.0,0.0,0.006517715112075195,0.0343817787418655
training,1234,AES,off,hybrid,250,1.0011472882860188,1.051061479025254,0.896,0.812,0.2724725344792702,0.05213312230157181,0.1486179003786646,0.10496862044941614,0.03075746584471447,6.2366469034386185,3.7279694121063702,1.001786317960043,1.0565164888383392,0.02357620622981201,0.02357620622981201,0.028419898708063294,0.0,0.0,0.00868402024584237,0.047094721619667386
training,1234,AES,market_only,naive,250,1.292972022950571,1.3682575720393813,0.0,0.0,0.7447073505384683,0.142487460098314,0.14556339938851817,0.10250291460528807,0.03102661838975628,6.827839299443341,3.7542698548160907,1.302797681814127,1.3724132363221473,0.02904410478461942,0.02904410478461942,0.06033932467212374,0.0,0.0,0.006504699927693417,0.03406507592190888
training,1234,AES,market_only,hybrid,250,0.998430947378679,1.0490332720038995,0.864,0.764,0.27246267195924145,0.05213123527114561,0.14334005711405828,0.10083324109402382,0.03097017976524841,6.428786175360265,4.026640304235774,0.9993204454807716,1.0541490709901558,0.024257761333929886,0.024257761333929886,0.03884291355683107,0.0,0.0,0.008767895878524938,0.04731019522776572
training,1234,AES,market_and_assets,naive,250,1.2807797550179183,1.418919734942406,0.004,0.0,0.8263251588868827,0.15810368062030525,0.12522199813331933,0.08802307939908903,0.03133255229404174,6.710463922825097,3.5260038942160574,1.2890821771443548,1.434178691333566,0.028963302944236186,0.028963302944236186,0.06785825047059062,0.0,0.0,0.005972523499638465,0.03235430224150398
training,1234,AES,market_and_assets,hybrid,250,0.9988240053313286,1.0990811971997223,0.696,0.568,0.35423852562045305,0.06777769515519579,0.12466414147015617,0.08741017115044496,0.031203887319280414,6.277584461595546,3.771599448278121,1.0005291652919956,1.1157033866728598,0.024488236698443324,0.024488236698443324,0.04033236318761236,0.0,0.0,0.00809833694866232,0.04434707158351407
training,1234,AFL,off,naive,250,1.3962162922660482,1.5348235069719802,0.0,0.0,0.7861783345257314,0.20024346631374412,0.21528824553578785,0.14899042416403044,0.034240766119422304,20.02160016021857,24.177016119267343,1.4012267503177296,1.5444173505204357,0.023962954986773415,0.023962954986773415,0.13219590131552503,0.0,0.0,0.004143167028199567,0.03244974692697031
training,1234,AFL,off,hybrid,250,1.0002144795552697,1.0966851362760015,0.116,0.048,0.3885033598324648,0.098953705579179,0.21542600546404653,0.1490336968101418,0.034100297546425774,16.20351749490515,26.31599089455756,1.001517920382342,1.1092853511074399,0.018666222956972407,0.018666222956972407,0.05536921858035549,0.0,0.0,0.005926247288503251,0.04594793926247287
training,1234,AFL,market_only,naive,250,1.411426139972808,1.5600510920590245,0.0,0.0,0.8124782508797415,0.2069421836189792,0.21090107626055649,0.14568734158533414,0.034095383414760184,19.550539734542607,24.51237078844957,1.4213385681361992,1.5655675180461743,0.020612681499755828,0.020612681499755828,0.1229440104863629,0.0,0.0,0.00417353579175705,0.03194070860448299
training,1234,AFL,market_only,hybrid,250,1.0005440596207564,1.0998241791566659,0.14,0.052,0.3907972110008281,0.09953796068897927,0.20682563744364058,0.14249143666122346,0.033916934768715976,15.615409391854339,27.00360562815728,1.000272325491415,1.1078176817548524,0.015755914755263417,0.015755914755263417,0.06516649513603767,0.0,0.0,0.0059508315256688385,0.0458510484454085
training,1234,AFL,market_and_assets,naive,250,1.4013960946612427,1.5908554895044191,0.0,0.0,0.8628277517048963,0.21976644769448045,0.19599660688913081,0.13408298193253082,0.03427852831276411,20.44297226860946,26.868504108155644,1.406730351442269,1.6181817516536396,0.021541300585473155,0.021541300585473155,0.1307948104806406,0.0,0.0,0.003976861894432395,0.030765003615328985
training,1234,AFL,market_and_assets,hybrid,250,1.0000319318412894,1.1431965161989104,0.128,0.068,0.4439171832346706,0.11306787738022378,0.1944992027103587,0.13283143775622527,0.034089706585866145,16.841901392516462,29.145226129997795,1.0001971158976397,1.1607268528418353,0.016591962215414077,0.016591962215414077,0.07027342794330965,0.0,0.0,0.005652928416485902,0.043663051337671725
training,1234,AIG,off,naive,250,1.414312084519921,1.4858032774529466,0.0,0.0,0.9421668492514149,0.189421871064438,0.2669482488443721,0.2103618348279014,0.03412401046776857,10.439738716976942,10.265327340960093,1.4237079901048397,1.4988070513799143,0.026059945408220753,0.026059945408220753,0.1280781518942433,0.0,0.0,0.004241503976861897,0.03333622559652929
training,1234,AIG,off,hybrid,250,1.0000103020746982,1.0516548652629683,0.232,0.156,0.4004732443006747,0.080514816783197,0.2685827255201326,0.21102443609635038,0.03400468237849618,8.935376449907048,11.468467288374837,0.9998720041699897,1.0566271700629706,0.019832477752448566,0.019832477752448566,0.05202730209247701,0.0,0.0,0.007052783803326107,0.04687346348517707
training,1234,AIG,market_only,naive,250,1.4322619964251095,1.5124254963496089,0.0,0.0,0.9826675860459624,0.19756451092616417,0.2618000021329056,0.20665948784874172,0.03392125706854804,10.12929447815742,10.461083217623756,1.445413989318354,1.5221459944892868,0.027225011014029524,0.027225011014029524,0.11798146006135994,0.0,0.0,0.004063629790310917,0.032740419378163424
training,1234,AIG,market_only,hybrid,250,1.0009875907088324,1.0494154838212293,0.264,0.16,0.40391584914018785,0.08120694965812689,0.25852593379718714,0.2035802025174199,0.03387648071857042,8.644538272035001,11.789154402671842,0.9998787052455703,1.0565790206612773,0.020256000690416838,0.020256000690416838,0.06066392062892938,0.0,0.0,0.007107736804049165,0.04666522053506867
training,1234,AIG,market_and_assets,naive,250,1.4174058740688427,1.5496923486262373,0.0,0.0,1.0343038020340787,0.20794592973210915,0.2495780060719177,0.19650505377082828,0.03368602364623166,9.579493538334102,10.636416807516342,1.4293572854684409,1.565070975789415,0.0275439344366535,0.0275439344366535,0.12608756380136388,0.0,0.0,0.0037310195227765693,0.031702096890817086
training,1234,AIG,market_and_assets,hybrid,250,0.9985751946120911,1.0882115042654201,0.204,0.164,0.4586694118019933,0.09221510845195816,0.24905406092163548,0.19555508278281605,0.033768150897687116,8.304108088399369,11.918588480192986,0.9991946017866085,1.1001129101896736,0.020989818881507406,0.020989818881507406,0.06731242967538699,0.0,0.0,0.0065061460592914,0.045167028199566125
training,1234,AIZ,off,naive,250,1.305196060323734,1.3661104435283233,0.0,0.0,0.5863855623186963,0.14182083443990462,0.12385124130031813,0.08589054461866613,0.0355302510013344,15.568585348293945,12.364403673417305,1.3046982910223552,1.3822519204115742,0.020780956598401713,0.020780956598401713,0.07249493658603387,0.0,0.0,0.006176428054952996,0.033450469992769384
training,1234,AIZ,off,hybrid,250,1.000823427794081,1.0463444739744456,0.832,0.62,0.2533820795285613,0.06128196234703418,0.12368393709071399,0.08580372519491128,0.03539705076115669,13.849119359072029,13.464032357218132,1.0012465150853156,1.064427828288346,0.01738461302522061,0.01738461302522061,0.039333482994039146,0.0,0.0,0.007389732465654365,0.04677801879971081
training,1234,AIZ,market_only,naive,250,1.3103735552332676,1.3759427653100533,0.0,0.0,0.6065769739277218,0.14670424737999865,0.12123892892310718,0.08363682754078408,0.03550090939601883,15.42880000873551,12.416206204295257,1.317384022936419,1.3962821425026495,0.0225300973528952,0.0225300973528952,0.06700165025455516,0.0,0.0,0.006111352133044104,0.03285321764280554
training,1234,AIZ,market_only,hybrid,250,0.9982800080906378,1.047801800465812,0.84,0.624,0.25705073679203294,0.06216924891719155,0.11879932442338272,0.0818491105007003,0.035365543023762866,13.64926321458635,13.660577990548738,0.9991310033220153,1.062174607273624,0.018693244790573098,0.018693244790573098,0.04304561065389219,0.0,0.0,0.007323210412147493,0.046493130874909645
training,1234,AIZ,market_and_assets,naive,250,1.2981327249074606,1.4405638123926572,0.0,0.0,0.6669532947049903,0.1613066195106923,0.10314203949172472,0.07111724267882474,0.03595845975812479,13.431627393727455,10.58908699483011,1.3057156390187699,1.4512294210136825,0.02380180023780431,0.02380180023780431,0.07391712747788609,0.0,0.0,0.0057903109182935635,0.031045553145336253
training,1234,AIZ,market_and_assets,hybrid,250,0.9993398947706308,1.1038704273883178,0.64,0.452,0.3171080422747708,0.07669446530228573,0.10223245087187101,0.0703458378874095,0.03583955380347572,11.872011789077755,11.8578034183835,1.0005613889338745,1.1167158090136804,0.01988919548461545,0.01988919548461545,0.04650764875916214,0.0,0.0,0.007054229934924073,0.043812002892263203
training,1234,AJG,off,naive,250,1.4531203075720405,1.520307581757653,0.0,0.0,0.6263775886338017,0.18718303095240676,0.18399392397605283,0.11053748495945803,0.049718288164972244,9.850297098467134,9.502855863454005,1.4615225101869997,1.5270845867618072,0.017550101155345013,0.017550101155345013,0.14539199822058302,0.0,0.0,0.0042530730296457065,0.03180621836587134
training,1234,AJG,off,hybrid,250,0.9990355445224861,1.0422360229591394,0.692,0.7,0.19081834796720762,0.0570230438987093,0.18443414852715784,0.11069164906736649,0.049883286541375506,8.538934054060038,10.081279565885874,0.9997446172700165,1.0479010956765158,0.012920798711463673,0.012920798711463673,0.055897717547665954,0.0,0.0,0.0067274041937816316,0.04740563991323209
training,1234,AJG,market_only,naive,250,1.4702023859830433,1.5351721753134717,0.0,0.0,0.6484536887581671,0.19378012415604517,0.1793372432506771,0.10692484424879341,0.04935415331460766,9.616905909371788,9.412382992423074,1.4865472256493828,1.5531152816735674,0.01789829185268469,0.01789829185268469,0.13456629871076048,0.0,0.0,0.004062183658712955,0.0309096167751266
training,1234,AJG,market_only,hybrid,250,1.000402255289289,1.0429833618775919,0.744,0.7,0.18744701290722818,0.056015573761951265,0.17387384014933202,0.10317830919146773,0.04945431142772835,8.287409608406303,10.04650912873093,1.0002617251542254,1.0483603075018633,0.01294075876268376,0.01294075876268376,0.06530056671549307,0.0,0.0,0.0066435285610990545,0.04699060014461314
training,1234,AJG,market_and_assets,naive,250,1.4608385830903052,1.590857958179837,0.0,0.0,0.701337190901955,0.2095835219759497,0.1613763197278216,0.09578645549500509,0.04957819754994288,9.541014738763186,9.95494529511689,1.4652255305200774,1.6202046162125552,0.018820140677344832,0.018820140677344832,0.1448386347978136,0.0,0.0,0.003856832971800443,0.02970209689081708
training,1234,AJG,market_and_assets,hybrid,250,1.0009411516886617,1.0775644289444863,0.616,0.58,0.244427596890194,0.07304331965980979,0.16028618271246983,0.0946384764794898,0.04961526037813908,8.510627000850834,10.613867492229758,1.0017837203146094,1.1148861862423955,0.013864623804594035,0.013864623804594035,0.07096268868476147,0.0,0.0,0.006187997107736801,0.04441648590021688
training,1234,AKAM,off,naive,250,1.2238296618442548,1.2907538970750503,0.016,0.0,0.5898801707136868,0.11886032915407133,0.050631432892939934,0.03426018439339465,0.02068930585978013,16.58184294077851,7.151936918933918,1.22694036911995,1.301142141198254,0.02829898906514823,0.02829898906514823,0.046151743697923686,0.0,0.0,0.007155459146782353,0.035420101229211846
training,1234,AKAM,off,hybrid,250,0.9988414104760881,1.0521533582066775,0.756,0.6,0.30081553813062023,0.06061406307929486,0.05045184584028614,0.03417579939606532,0.02075272332113476,15.25537483733348,7.790209916993473,0.9988687906448122,1.0615234248534644,0.024868814348218374,0.024868814348218374,0.02771554478799483,0.0,0.0,0.008189443239334782,0.04550108459869847
training,1234,AKAM,market_only,naive,250,1.2335580208681427,1.3034675049186153,0.004,0.0,0.612866130235851,0.12349197953048784,0.04856576412485902,0.03323344307063405,0.02075305889147233,16.25921557522885,7.389483497590529,1.240519307156075,1.315044150101286,0.02717571006564619,0.02717571006564619,0.04161766174889065,0.0,0.0,0.006918293564714385,0.0350166305133767
training,1234,AKAM,market_only,hybrid,250,1.000341891299309,1.0440232371727562,0.776,0.576,0.3055538794667616,0.06156883463938416,0.047455919314278124,0.03280257036468477,0.020846759602059034,14.881126759921594,8.130879439122296,0.9998798222672568,1.0626191073403337,0.02375345184715393,0.02375345184715393,0.03591074395026275,0.0,0.0,0.008015907447577733,0.04558496023138105
training,1234,AKAM,market_and_assets,naive,250,1.2237646753817357,1.3492262680522285,0.004,0.0,0.6718025650172286,0.1353676186603918,0.048630028386379184,0.036731003883615373,0.02175372453591119,16.143434304272187,6.706993958931669,1.230068325966021,1.3740812237081423,0.02535153566896776,0.02535153566896776,0.04748859122134312,0.0,0.0,0.006786695589298623,0.03387852494577006
training,1234,AKAM,market_and_assets,hybrid,250,0.9998497501400889,1.093043070986946,0.676,0.492,0.36874124245313306,0.074301032017457,0.047189419394471126,0.03586861385111014,0.021755180862453972,14.841445808845366,7.454655309216131,1.0000675823526184,1.1216184830116105,0.022346524224118064,0.022346524224118064,0.03743026526309657,0.0,0.0,0.007798987707881414,0.04355603759942156
training,1234,ALB,off,naive,250,1.2900954311528845,1.3101768581302267,0.004,0.0,0.8710370273494705,0.12771637228507854,0.12359211301094551,0.10197221927796954,0.022134719601028634,4.494524335975566,1.7959248831915262,1.2946105648402857,1.3184349126026118,0.03925159514077566,0.03925159514077566,0.060275527665313876,0.0,0.0,0.006403470715835145,0.0368344179320318
