window,seed,ticker,enabled,n_paths,jump_active_rate,forced_fraction,abs_acf_mae25
training,1234,JPM,true,250,0.344,0.012668112798264644,0.15443208867376687
training,1234,K,false,250,0.0,0.0,0.06088134849868258
training,1234,K,true,250,0.22,0.007530007230657988,0.059581273028467746
training,1234,KEY,false,250,0.0,0.0,0.18254305142503643
training,1234,KEY,true,250,0.248,0.008455531453362253,0.16049223566343182
training,1234,KIM,false,250,0.0,0.0,0.23584785401807518
training,1234,KIM,true,250,0.196,0.006866232827187274,0.21689918830888236
training,1234,KLAC,false,250,0.0,0.0,0.14769071393703678
training,1234,KLAC,true,250,0.232,0.009274041937816339,0.1251523982962984
training,1234,KMB,false,250,0.0,0.0,0.0899180960609289
training,1234,KMB,true,250,0.176,0.007226319595083152,0.08518734047436652
training,1234,KMI,false,250,0.0,0.0,0.22497352087183906
training,1234,KMI,true,250,0.244,0.00913810556760665,0.20034389685581183
training,1234,KMX,false,250,0.0,0.0,0.11343559005621176
training,1234,KMX,true,250,0.184,0.0066883586406362985,0.09821762441472016
training,1234,KO,false,250,0.0,0.0,0.18530462740622952
training,1234,KO,true,250,0.256,0.009023861171366596,0.15973908960405203
training,1234,KR,false,250,0.0,0.0,0.04529051779401389
training,1234,KR,true,250,0.264,0.00866232827187274,0.05184633978775044
training,1234,L,false,250,0.0,0.0,0.26696196068493294
training,1234,L,true,250,0.284,0.010571221981200292,0.23828867631670136
training,1234,LDOS,false,250,0.0,0.0,0.07921188932398446
training,1234,LDOS,true,250,0.26,0.009975415762834417,0.06865840705552412
training,1234,LEG,false,250,0.0,0.0,0.22017140733114382
training,1234,LEG,true,250,0.26,0.009248011569052783,0.1955294658478087
training,1234,LEN,false,250,0.0,0.0,0.16861880316574474
training,1234,LEN,true,250,0.264,0.009739696312364427,0.13957579171907972
training,1234,LH,false,250,0.0,0.0,0.18196114869935617
training,1234,LH,true,250,0.252,0.008671005061460596,0.15666547990345964
training,1234,LKQ,false,250,0.0,0.0,0.16999491044199266
training,1234,LKQ,true,250,0.248,0.00884309472161967,0.14722023005626364
training,1234,LLY,false,250,0.0,0.0,0.06798200078179888
training,1234,LLY,true,250,0.228,0.007833694866232827,0.06377276996949367
training,1234,LMT,false,250,0.0,0.0,0.15013158131245824
training,1234,LMT,true,250,0.244,0.008429501084598699,0.1274807934886294
training,1234,LNC,false,250,0.0,0.0,0.1988289076562744
training,1234,LNC,true,250,0.256,0.00923065798987708,0.17422740040604895
training,1234,LNT,false,250,0.0,0.0,0.1750369371871629
training,1234,LNT,true,250,0.256,0.009632682574114244,0.14786381046356695
training,1234,LOW,false,250,0.0,0.0,0.1298360107813483
training,1234,LOW,true,250,0.256,0.009923355025307305,0.10906217962582047
training,1234,LRCX,false,250,0.0,0.0,0.14149630090773535
training,1234,LRCX,true,250,0.276,0.010287780187997107,0.1146675985405368
training,1234,LUV,false,250,0.0,0.0,0.12652700209381657
training,1234,LUV,true,250,0.288,0.010705712219812003,0.10321811311185486
training,1234,LVS,false,250,0.0,0.0,0.13266546085203168
training,1234,LVS,true,250,0.244,0.009158351409978305,0.1097933571663952
training,1234,LYB,false,250,0.0,0.0,0.1696759927165965
training,1234,LYB,true,250,0.272,0.009492407809110627,0.14145083355219668
training,1234,LYV,false,250,0.0,0.0,0.17987614472021454
training,1234,LYV,true,250,0.236,0.008780911062906724,0.15597831616271293
training,1234,MA,false,250,0.0,0.0,0.038475958145238166
training,1234,MA,true,250,0.248,0.008365871294287782,0.040871922677301956
training,1234,MAA,false,250,0.0,0.0,0.18156541095569087
training,1234,MAA,true,250,0.272,0.00961532899493854,0.15231440386703207
training,1234,MAR,false,250,0.0,0.0,0.2230626194450378
training,1234,MAR,true,250,0.26,0.009415762834417935,0.19467833269262583
training,1234,MAS,false,250,0.0,0.0,0.09892855116394075
training,1234,MAS,true,250,0.216,0.00806362979031092,0.08872711214837899
training,1234,MCD,false,250,0.0,0.0,0.1493478586801567
training,1234,MCD,true,250,0.272,0.01045842371655821,0.12648783119471876
training,1234,MCHP,false,250,0.0,0.0,0.1506657758653407
training,1234,MCHP,true,250,0.228,0.007874186550976136,0.1263892385502809
training,1234,MCK,false,250,0.0,0.0,0.09081515214123909
training,1234,MCK,true,250,0.224,0.008760665220535068,0.07965514525429093
training,1234,MCO,false,250,0.0,0.0,0.190851245255827
training,1234,MCO,true,250,0.256,0.009239334779464928,0.16356886330897233
training,1234,MDLZ,false,250,0.0,0.0,0.10887556467963734
training,1234,MDLZ,true,250,0.256,0.008746203904555314,0.0929918708055874
training,1234,MDT,false,250,0.0,0.0,0.14886866732889148
training,1234,MDT,true,250,0.248,0.009424439624005783,0.12344265180587834
training,1234,MET,false,250,0.0,0.0,0.18003100796913343
training,1234,MET,true,250,0.212,0.007527114967462039,0.15650722585582483
training,1234,MGM,false,250,0.0,0.0,0.1829196124926481
training,1234,MGM,true,250,0.276,0.009039768618944321,0.15891138232978796
training,1234,MHK,false,250,0.0,0.0,0.15012032742999348
training,1234,MHK,true,250,0.276,0.01037454808387563,0.12470951705624925
training,1234,MKC,false,250,0.0,0.0,0.09513045797721921
training,1234,MKC,true,250,0.212,0.007852494577006507,0.08621975389062202
training,1234,MKTX,false,250,0.0,0.0,0.07800235595620683
training,1234,MKTX,true,250,0.22,0.0079942154736081,0.07294420911002132
training,1234,MLM,false,250,0.0,0.0,0.14706494256012315
training,1234,MLM,true,250,0.268,0.009956616052060743,0.12121638955738903
training,1234,MMC,false,250,0.0,0.0,0.15882282025887834
training,1234,MMC,true,250,0.26,0.009486623282718728,0.1337250359095057
training,1234,MMM,false,250,0.0,0.0,0.10009213637996066
training,1234,MMM,true,250,0.204,0.007412870571221983,0.08777932285976778
training,1234,MNST,false,250,0.0,0.0,0.05623650710559111
training,1234,MNST,true,250,0.244,0.008086767895878524,0.05497234402964597
training,1234,MO,false,250,0.0,0.0,0.11470495499011343
training,1234,MO,true,250,0.204,0.008509038322487346,0.09933983088216715
training,1234,MOS,false,250,0.0,0.0,0.1712968295915865
training,1234,MOS,true,250,0.204,0.007301518438177875,0.14910707077461346
training,1234,MPC,false,250,0.0,0.0,0.19338866923382256
training,1234,MPC,true,250,0.256,0.00916702819956616,0.16585441861240602
training,1234,MPWR,false,250,0.0,0.0,0.1493449803240875
training,1234,MPWR,true,250,0.24,0.008238611713665944,0.12411094719158448
training,1234,MRK,false,250,0.0,0.0,0.08199059720478352
training,1234,MRK,true,250,0.236,0.00883007953723789,0.07531501435890797
training,1234,MS,false,250,0.0,0.0,0.13215101378673613
training,1234,MS,true,250,0.212,0.008347071583514101,0.11496583870607538
training,1234,MSCI,false,250,0.0,0.0,0.1616651656820415
training,1234,MSCI,true,250,0.228,0.007832248734634851,0.13960292736108124
training,1234,MSFT,false,250,0.0,0.0,0.13685431785743035
training,1234,MSFT,true,250,0.276,0.010043383947939263,0.11106720692023458
training,1234,MSI,false,250,0.0,0.0,0.15573839476627904
training,1234,MSI,true,250,0.208,0.007453362255965294,0.13540912543418265
training,1234,MTB,false,250,0.0,0.0,0.18745026223256087
training,1234,MTB,true,250,0.212,0.0071988430947216185,0.16638101691845383
training,1234,MTD,false,250,0.0,0.0,0.11650745197753673
training,1234,MTD,true,250,0.268,0.009777295733911786,0.09545810518213659
training,1234,MU,false,250,0.0,0.0,0.06710778507681543
training,1234,MU,true,250,0.248,0.00848590021691974,0.06852920146541601
training,1234,NCLH,false,250,0.0,0.0,0.2678400871607124
training,1234,NCLH,true,250,0.236,0.008861894432393345,0.24647798582254102
training,1234,NDAQ,false,250,0.0,0.0,0.15688573351234417
training,1234,NDAQ,true,250,0.208,0.007462039045553145,0.13606707339582294
training,1234,NEE,false,250,0.0,0.0,0.16796467947608665
training,1234,NEE,true,250,0.26,0.00996095444685466,0.14066022377362777
training,1234,NEM,false,250,0.0,0.0,0.08209466264443244
training,1234,NEM,true,250,0.248,0.00903109182935647,0.07554056631206188
training,1234,NFLX,false,250,0.0,0.0,0.07015914701253048
training,1234,NFLX,true,250,0.24,0.007932031814895156,0.06284024167706088
training,1234,NI,false,250,0.0,0.0,0.04216180744788261
training,1234,NI,true,250,0.268,0.010377440347071581,0.038821707536633485
training,1234,NKE,false,250,0.0,0.0,0.0890510368041025
training,1234,NKE,true,250,0.288,0.01118148951554591,0.07593720897249966
training,1234,NOC,false,250,0.0,0.0,0.12007432721873135
training,1234,NOC,true,250,0.224,0.008211135213304408,0.10256246929056477
training,1234,NOW,false,250,0.0,0.0,0.09795074652444975
training,1234,NOW,true,250,0.264,0.009550253073029645,0.08404375394943514
training,1234,NRG,false,250,0.0,0.0,0.12156559213585799
training,1234,NRG,true,250,0.252,0.008595806218365868,0.10229010608331572
training,1234,NSC,false,250,0.0,0.0,0.10772093193613393
training,1234,NSC,true,250,0.268,0.009456254519161244,0.0912190611291584
training,1234,NTAP,false,250,0.0,0.0,0.09276167114045734
training,1234,NTAP,true,250,0.212,0.007450469992769343,0.0816601552160525
training,1234,NTRS,false,250,0.0,0.0,0.1147690222647829
training,1234,NTRS,true,250,0.184,0.007245119305856835,0.10091672312229842
training,1234,NUE,false,250,0.0,0.0,0.09524260310702956
training,1234,NUE,true,250,0.284,0.009939262472885032,0.08061532799820151
training,1234,NVDA,false,250,0.0,0.0,0.11617968958113692
training,1234,NVDA,true,250,0.216,0.008143167028199564,0.09963550225315403
training,1234,NVR,false,250,0.0,0.0,0.15522272413512167
training,1234,NVR,true,250,0.22,0.008105567606652209,0.1335032809018258
training,1234,NWL,false,250,0.0,0.0,0.09094889058604892
training,1234,NWL,true,250,0.28,0.009615328994938542,0.07590929107263931
training,1234,NWS,false,250,0.0,0.0,0.1223644539232507
training,1234,NWS,true,250,0.24,0.008717281272595806,0.10309192396275711
training,1234,NWSA,false,250,0.0,0.0,0.12087543836533464
training,1234,NWSA,true,250,0.216,0.007939262472885032,0.10347474510861489
training,1234,NXPI,false,250,0.0,0.0,0.16824880955287416
training,1234,NXPI,true,250,0.216,0.007887201735357919,0.1439149834591285
training,1234,O,false,250,0.0,0.0,0.21082283676221295
training,1234,O,true,250,0.292,0.010931308749096168,0.18311840304856697
training,1234,ODFL,false,250,0.0,0.0,0.10872041152108541
training,1234,ODFL,true,250,0.224,0.008765003615328995,0.09508066624426312
training,1234,OKE,false,250,0.0,0.0,0.2270568196995299
training,1234,OKE,true,250,0.268,0.009219088937093275,0.20561364172668037
training,1234,OMC,false,250,0.0,0.0,0.1467803933158214
training,1234,OMC,true,250,0.252,0.008445408532176428,0.12108510833374742
training,1234,ORCL,false,250,0.0,0.0,0.08366208300388887
training,1234,ORCL,true,250,0.312,0.011033984092552422,0.07356616092457555
training,1234,ORLY,false,250,0.0,0.0,0.10893701911644325
training,1234,ORLY,true,250,0.232,0.008585683297180045,0.09378006334858083
training,1234,OXY,false,250,0.0,0.0,0.20382239812381417
training,1234,OXY,true,250,0.228,0.009454808387563267,0.18508959559004728
training,1234,PAYX,false,250,0.0,0.0,0.1880161449311693
training,1234,PAYX,true,250,0.236,0.007998553868402022,0.1643313040282063
training,1234,PCAR,false,250,0.0,0.0,0.05935744351997343
training,1234,PCAR,true,250,0.26,0.009508315256688361,0.06619798382929482
training,1234,PEG,false,250,0.0,0.0,0.16070531037693644
training,1234,PEG,true,250,0.28,0.01061460592913955,0.12960957876524007
training,1234,PENN,false,250,0.0,0.0,0.21579960076265892
training,1234,PENN,true,250,0.244,0.00915401301518438,0.19197593765721555
training,1234,PEP,false,250,0.0,0.0,0.1641746281798562
training,1234,PEP,true,250,0.224,0.008478669558929864,0.14420860093240492
training,1234,PFE,false,250,0.0,0.0,0.12992724508714723
training,1234,PFE,true,250,0.256,0.009171366594360091,0.10626849623514872
training,1234,PFG,false,250,0.0,0.0,0.19337423446039714
training,1234,PFG,true,250,0.232,0.007988430947216196,0.16933197384483503
training,1234,PG,false,250,0.0,0.0,0.15631713475752956
training,1234,PG,true,250,0.196,0.00700650759219089,0.13869074406187173
training,1234,PGR,false,250,0.0,0.0,0.10125973211085938
training,1234,PGR,true,250,0.24,0.008765003615328995,0.08615232911870117
training,1234,PH,false,250,0.0,0.0,0.18281656485896408
training,1234,PH,true,250,0.24,0.00884598698481562,0.15546253876021318
training,1234,PHM,false,250,0.0,0.0,0.15833449152171344
training,1234,PHM,true,250,0.276,0.010461315979754159,0.1290157930451011
training,1234,PKG,false,250,0.0,0.0,0.09823548470360825
training,1234,PKG,true,250,0.272,0.010519161243673171,0.08307592621341187
training,1234,PLD,false,250,0.0,0.0,0.16718193488742047
training,1234,PLD,true,250,0.268,0.009800433839479391,0.13750955994285025
training,1234,PM,false,250,0.0,0.0,0.12617775354428132
training,1234,PM,true,250,0.224,0.008096890817064354,0.10711728566851852
training,1234,PNC,false,250,0.0,0.0,0.20788126350116562
training,1234,PNC,true,250,0.184,0.006556760665220535,0.18799709652298668
training,1234,PNR,false,250,0.0,0.0,0.08619240712996602
training,1234,PNR,true,250,0.204,0.0073391178597252355,0.0769426806976248
training,1234,PNW,false,250,0.0,0.0,0.1701716498345604
training,1234,PNW,true,250,0.224,0.008112798264642082,0.14699498060776828
training,1234,POOL,false,250,0.0,0.0,0.13022388105953622
training,1234,POOL,true,250,0.204,0.007398409255242228,0.11096265334467109
training,1234,PPG,false,250,0.0,0.0,0.037803748466950664
training,1234,PPG,true,250,0.248,0.0089703543022415,0.03672531021194903
training,1234,PPL,false,250,0.0,0.0,0.20486216399178414
training,1234,PPL,true,250,0.212,0.007777295733911787,0.18072884502815556
training,1234,PRU,false,250,0.0,0.0,0.1953399466444464
training,1234,PRU,true,250,0.192,0.006500361532899493,0.1769885290338696
training,1234,PSA,false,250,0.0,0.0,0.12075572943671384
training,1234,PSA,true,250,0.24,0.008831525668835865,0.10007341483124126
training,1234,PSX,false,250,0.0,0.0,0.20256217049769043
training,1234,PSX,true,250,0.196,0.006885032537960954,0.18073677933150673
training,1234,PTC,false,250,0.0,0.0,0.08194770338267088
training,1234,PTC,true,250,0.228,0.008279103398409253,0.07358280202438788
training,1234,PVH,false,250,0.0,0.0,0.18699238453058534
training,1234,PVH,true,250,0.224,0.008877801879971075,0.16298315576706648
training,1234,PWR,false,250,0.0,0.0,0.08293478947805878
training,1234,PWR,true,250,0.248,0.009677512653651481,0.07282674712460496
training,1234,QCOM,false,250,0.0,0.0,0.1138515652466305
training,1234,QCOM,true,250,0.256,0.008594360086767899,0.09368675044408006
training,1234,QQQ,false,250,0.0,0.0,0.19280892543855505
training,1234,QQQ,true,250,0.268,0.00926825741142444,0.16514974978377012
training,1234,RCL,false,250,0.0,0.0,0.26737893799896345
training,1234,RCL,true,250,0.244,0.008630513376717282,0.2463365343140752
training,1234,REG,false,250,0.0,0.0,0.20830764130978394
training,1234,REG,true,250,0.236,0.008692697035430226,0.18422084712393932
training,1234,RF,false,250,0.0,0.0,0.19338940509194516
training,1234,RF,true,250,0.204,0.007028199566160521,0.17065536405917078
training,1234,RHI,false,250,0.0,0.0,0.10489529538546269
training,1234,RHI,true,250,0.224,0.007652928416485901,0.08912859173941746
training,1234,RJF,false,250,0.0,0.0,0.17909084527860122
training,1234,RJF,true,250,0.24,0.00928705712219812,0.15282579924252787
training,1234,RL,false,250,0.0,0.0,0.10083249988882097
training,1234,RL,true,250,0.28,0.011035430224150395,0.08444361858684545
training,1234,RMD,false,250,0.0,0.0,0.08218869899227121
training,1234,RMD,true,250,0.244,0.008394793926247283,0.07263597315473268
training,1234,ROK,false,250,0.0,0.0,0.11546513432772833
training,1234,ROK,true,250,0.268,0.010284887924801157,0.09728450693213175
training,1234,ROL,false,250,0.0,0.0,0.08811544009633548
training,1234,ROL,true,250,0.228,0.008417932031814894,0.07720287084328625
training,1234,ROP,false,250,0.0,0.0,0.14672257627732335
training,1234,ROP,true,250,0.204,0.007070137382501807,0.12795762431751379
training,1234,ROST,false,250,0.0,0.0,0.14942003595709052
training,1234,ROST,true,250,0.268,0.009825018076644971,0.12454721026307951
training,1234,RSG,false,250,0.0,0.0,0.1697323888666789
training,1234,RSG,true,250,0.208,0.007569052783803325,0.14825460288836034
training,1234,SBAC,false,250,0.0,0.0,0.13579253415394021
training,1234,SBAC,true,250,0.272,0.009428778018799709,0.11038414731382201
training,1234,SBUX,false,250,0.0,0.0,0.12731670740937207
training,1234,SBUX,true,250,0.204,0.007723788864786693,0.11155606403878873
training,1234,SCHW,false,250,0.0,0.0,0.0981034302164221
training,1234,SCHW,true,250,0.244,0.009424439624005786,0.0859808875176307
training,1234,SEE,false,250,0.0,0.0,0.1147384805108623
training,1234,SEE,true,250,0.224,0.007347794649313088,0.09832100551666634
training,1234,SHW,false,250,0.0,0.0,0.13769283136856614
training,1234,SHW,true,250,0.264,0.009752711496746204,0.114248331149808
training,1234,SJM,false,250,0.0,0.0,0.06611430952666217
training,1234,SJM,true,250,0.272,0.009713665943600873,0.06599725204383455
training,1234,SLB,false,250,0.0,0.0,0.20879649563371477
training,1234,SLB,true,250,0.256,0.008876355748373106,0.18175113395081383
training,1234,SLV,false,250,0.0,0.0,0.09250730325700542
training,1234,SLV,true,250,0.22,0.007285610990600143,0.08013931189501645
training,1234,SNA,false,250,0.0,0.0,0.16187410919737363
training,1234,SNA,true,250,0.24,0.009230657989877081,0.13592500720097436
training,1234,SNPS,false,250,0.0,0.0,0.15493001808007353
training,1234,SNPS,true,250,0.26,0.010020245842371654,0.1281342034313629
